Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège - Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe - Ville annexe	Téléphone annexe	Fax annexe
44 - Grand Est	68 - Haut-Rhin	6 - Thann-Guebwiller	200059434 - Masevaux-Niederbruck	246800676	CC de la Vallée de la Doller et du Soultzbach	CC	0	0	2001-12-17	2002-01-01	RDC		15	16259	35	FPU	0	0	1	 	0	Taxe de séjour	M.	Christophe	BELTZUNG		9 Place des Alliés		68290 MASEVAUX	03 89 38 81 75	    	contact@cc-vallee-doller.fr; dpernot@cc-vallee-doller.fr	www.cc-vallee-doller.fr	9 place des alliés	Masevaux		68290 MASEVAUX-NIEDERBRUCK	    	    	
44 - Grand Est	68 - Haut-Rhin	6 - Thann-Guebwiller	216800896 - Fellering	200007946	SI des sapeurs-pompiers du centre de première intervention du Chauvelin	SIVU	0	0	2007-02-23	2007-02-23	MEMNB		5	3668	1	CBUFI	0	0	0	 	0	 	M.	Jacques	KARCHER	Centre de première intervention du Chauvelin	4 Rue des Fabriques		68470 FELLERING	    	    						 	    	    	
44 - Grand Est	68 - Haut-Rhin	6 - Thann-Guebwiller	216801670 - Kirchberg	200016541	Syndicat intercommunal scolaire Les Castors	SIVU	0	0	2008-08-18	2008-08-18	MEMNB		3	1391	1	CBUDG	0	0	0	 	0	 	M.	Gilles	BOEGLIN	Mairie de Kirchberg	12 Rue du Moulin		68290 KIRCHBERG	    	    	sis@lescastors.fr		Mairie de Kirchberg	18 rue du Moulin		68290 KIRCHBERG	    	    	
44 - Grand Est	68 - Haut-Rhin	1 - Altkirch	216800987 - Friesen	200016590	syndicat des quatre Ecoles Frisen -Hindlingen -Largitzen - Ueberstrass	SIVU	0	0	2008-08-19	2008-08-19	MEMNB		4	1997	1	AUCUN	0	0	0	 	0	 	Mme	Isabelle	ANDRE	Mairie de Friesen	23 Rue de Lepuix		68580 FRIESEN	    	    	mairie.friesen@wanadoo.fr					 	    	    	
44 - Grand Est	68 - Haut-Rhin	2 - Colmar-Ribeauvillé	216803858 - Zimmerbach	200020337	SIVU de gestion de l'accueil périscolaire Les Lutins du Hohnack	SIVU	0	0	2009-06-03	2009-06-03	MEMNB		2	1803	1	CBUDG	0	0	0		0		M.	Benjamin	HUIN-MORALES	Mairie de Zimmerbach	25 Rue Principale		68230 ZIMMERBACH	    	    	leslutinsduhohnack@orange.fr					 	    	    	
44 - Grand Est	68 - Haut-Rhin	1 - Altkirch	216803320 - Tagolsheim	200021954	SI de gestion scolaire Tagolsheim-Walheim	SIVU	0	0	2009-09-01	2009-09-01	MEMNB		2	1895	1	CBUDG	0	0	0	 	0	 	Mme	Corinne	BEARENZUNG	Mairie de Tagolsheim	39 A Grand'Rue		68720 Tagolsheim	    	    	siges.tw@orange.fr		39 A Grand Rue			68720 TAGOLSHEIM	    	    	
44 - Grand Est	68 - Haut-Rhin	6 - Thann-Guebwiller	216802744 - Rimbach-près-Guebwiller	200024941	SI des sapeurs-pompiers du vallon du Rimbach	SIVU	0	0	2010-04-22	2010-04-22	MEMNB		3	1337	1	CBUDG	0	0	0	 	0	 	M.	Alain	FURSTENBERGER		31 Rue Principale		68500 RIMBACH PRES GUEBWILLER	    	    	mairie.rimbach.zell@wanadoo.fr					 	    	    	
44 - Grand Est	68 - Haut-Rhin	6 - Thann-Guebwiller	216801233 - Hattstatt	200025781	SIVU des 3 châteaux	SIVU	0	0	2010-08-19	2010-08-19	MEMNB		5	3121	1	CBUDG	0	0	0	 	0	 	M.	Pascal	DI STEFANO		2 Place de Verdun		68420 HATTSTATT	    	    	mairie-hattstatt@wanadoo.fr					 	    	    	
44 - Grand Est	68 - Haut-Rhin	2 - Colmar-Ribeauvillé	216801407 - Hirtzfelden	200027928	SI des sapeurs-pompiers du Centre Hardt	SIVU	0	0	2011-02-17	2011-02-17	MEMNB		3	2751	1	CBUDG	0	0	0		0		M.	Vincent	NAEGELEN	Caserne des Sapeurs-Pompiers	5A Rue de Rustenhart		68740 HIRTZFELDEN	    	    						 	    	    	
44 - Grand Est	68 - Haut-Rhin	2 - Colmar-Ribeauvillé	216800516 - Breitenbach-Haut-Rhin	200028785	SIVU du RP des communes de Breitenbach et luttenbach	SIVU	0	0	2011-05-27	2011-05-27	MEMNB		2	1603	1	CBUDG	0	0	0		0		Mme	Catherine	CLAUDEPIERRE	Mairie de Breitenbach	17 Grand'Rue		68380 BREITENBACH	03 89 77 33 33	03 89 77 26 12	commune.breitenbach@wanadoo.fr 					 	    	03 89 77 26 12	
44 - Grand Est	68 - Haut-Rhin	1 - Altkirch	216800672 - Courtavon	200031300	SI du CPI de la Haute-Largue	SIVU	0	0	2012-02-02	2012-02-02	MEMNB		3	746	1	CBUDG	0	0	0		0		M.	Hervé	WALTER	Mairie de Courtavon	54 Grand'Rue		68480 COURTAVON	    	    	mairie.courtavon@wanadoo.fr					 	    	    	
44 - Grand Est	68 - Haut-Rhin	4 - Mulhouse	216801746 - Landser	200031474	SI des sapeurs-pompiers de Landser, Schlierbach et Dietwiller	SIVU	0	0	2012-02-22	2012-02-22	MEMNB		3	4455	1	CBUDG	0	0	0		0		M.	Christian	FRANTZ	Mairie de Landser	7 Place de la Paix		68440 LANDSER	    	    						 	    	    	
44 - Grand Est	68 - Haut-Rhin	2 - Colmar-Ribeauvillé	216802967 - Saint-Hippolyte	200033280	SI des sapeurs-pompiers de Saint-Hippolyte, Rorschwihr	SIVU	0	0	2012-09-06	2012-09-06	MEMNB		2	1352	1	CBUDG	0	0	0		0		M.	Claude	HUBER	Mairie de Saint-Hippolyte	4 Place de l'Hôtel de Ville		68590 SAINT-HIPPOLYTE	    	    						 	    	    	
44 - Grand Est	68 - Haut-Rhin	6 - Thann-Guebwiller	216802348 - Niederentzen	200039394	SI des sapeurs-pompiers de Niederentzen - Oberentzen	SIVU	0	0	2013-06-28	2013-06-28	MEMNB		2	1475	1	CBUDG	0	0	0		0		M.	Jean-Pierre	WIDMER	Mairie de Niederentzen	14 Rue Principale		68127  NIEDERENTZEN	03 89 49 45 52	    						 	    	    	
44 - Grand Est	68 - Haut-Rhin	2 - Colmar-Ribeauvillé	216802314 - Neuf-Brisach	200041713	SIAEP de la plaine du Rhin	SIVU	0	0	2014-01-01	2014-01-01	MEMNB		17	21230	1	CBUDG	0	0	0		0		M.	Dominique	SCHMITT		2 Rue Salin de Niar		68600 NEUF-BRISACH	    	    	siaepneufbrisach@wanadoo.fr	www.siaepplainedurhin.fr	2, rue Salin de Niar			68600 NEUF-BRISACH	    	    	
44 - Grand Est	68 - Haut-Rhin	2 - Colmar-Ribeauvillé	216803684 - Wihr-au-Val	200045441	SI des Sapeurs-Pompiers de l'Entrée de la Vallée de Munster	SIVU	0	0	2014-01-30	2014-02-01	MEMNB		3	2888	1	CBUDG	0	0	0		0		M.	André	TINGEY	Mairie de Wihr-au-Val	9 Grand Rue		68230 WIHR AU VAL	    	    						 	    	    	
44 - Grand Est	68 - Haut-Rhin	1 - Altkirch	216803031 - Schwoben	200047124	SI des sapeurs-pompiers de Schwoben, Tagsdorf, Heiwiller, Wittersdorf, Emlingen	SIVU	0	0	2014-07-31	2014-07-31	MEMNB		5	1829	1	CBUDG	0	0	0		0		M.	Jean-François	FOERBACHER	Mairie de Schwoben	3A Rue du Lett		68130 SCHWOBEN	    	    						 	    	    	
44 - Grand Est	68 - Haut-Rhin	1 - Altkirch	216803064 - Seppois-le-Haut	200053189	SI scolaire de Mooslargue - Seppois-le-Haut	SIVU	0	0	2015-08-27	2015-09-01	MEMNB		2	939	3	CBUDG	0	0	0		0		Mme	Catherine	PETER	Mairie de Seppois-le-Haut	2 Rue de Moos		68580 SEPPOIS-LE-HAUT	    	    	mairie.seppoislehaut@wanadoo.fr		Mairie de Seppois le Haut	2 rue de Moos		68580 SEPPOIS LE HAUT	    	    	
44 - Grand Est	68 - Haut-Rhin	2 - Colmar-Ribeauvillé	216800235 - Beblenheim	200053205	SI des sapeurs-pompiers du Mandelberg	SIVU	0	0	2015-09-03	2015-09-03	MEMNB		3	3179	1	CBUDG	0	0	0		0		M.	Antoine	KLEIM	Mairie de Beblenheim	2 Rue Hoen		68980 BEBLENHEIM	    	    						 	    	    	
44 - Grand Est	68 - Haut-Rhin	1 - Altkirch	216800656 - Chavannes-sur-l'Étang	200094704	SI des affaires scolaires de Chavannes-sur-l'Étang et Montreux-Vieux	SIVU	0	0	2020-12-14	2020-12-14	MEMNB		2	1607	2	CBUDG	0	0	0		0		M.	Vincent	GASSMANN	Mairie de Chavannes-sur-l'Étang	9 Rue de Bellefontaine		68210 Chavannes-sur-l'Etang	    	    	mairie@chavannes-etang.fr		9 rue de Bellefontaine			68210 CHAVANNES SUR L'ETANG	    	    	
44 - Grand Est	68 - Haut-Rhin	2 - Colmar-Ribeauvillé	216801043 - Geiswasser	200101145	SIVOS Obersaasheim-Geiswasser	SIVU	0	0	2023-09-01	2023-09-01	MEMNB		2	1367	2	CBUFI	0	0	0		0		M.	Stéphane	FOECHTERLE	Mairie de Geiswasser	2 rue de l'Eglise		68600 GEISWASSER	03 89 72 54 42	    	mairie@geiswasser.fr					 	    	    	
44 - Grand Est	68 - Haut-Rhin	6 - Thann-Guebwiller	216802421 - Oberhergheim	256800087	SIVOS des communes d'Oberhergheim, Biltzheim Niederentzen et Oberentzen	SIVU	0	0	1978-04-24	1978-04-24	MEMNB		4	3285	3	CBUDG	0	0	0	 	0	 	M.	Bernard	BRENDLE	Mairie	72 Rue Principale		68127 OBERHERGHEIM	03 89 49 45 05	    	mairie@oberhergheim.fr		Mairie d'Oberhergheim	72 rue Principale		68127 OBERHERGHEIM	    	    	
44 - Grand Est	68 - Haut-Rhin	2 - Colmar-Ribeauvillé	216802918 - Rumersheim-le-Haut	256800129	SIAEP de Bantzenheim - Rumersheim-le-Haut	SIVU	0	0	1947-07-21	1947-07-21	MEMNB		2	2736	1	CBUDG	0	0	0		0		M.	Thomas	THUET	Mairie	3 Rue des Lilas		68740 RUMERSHEIM-LE-HAUT	03 89 26 04 05	    	florence.vogel@mairie-de-rumersheimlehaut.fr					 	    	    	
44 - Grand Est	68 - Haut-Rhin	2 - Colmar-Ribeauvillé	216802256 - Munchhouse	256800178	SIAEP de Munchhouse et environs	SIVU	0	0	1954-12-04	1954-12-04	MEMNB		4	4339	1	CBUDG	0	0	0		0		Mme	Anne	BRINGIA		16A Rue de Rumersheim		68740 MUNCHHOUSE	03 89 81 29 85	    	siaepmunchhouse@wanadoo.fr					 	    	    	
44 - Grand Est	68 - Haut-Rhin	2 - Colmar-Ribeauvillé	216801555 - Ingersheim	256800210	SI des affaires culturelles et scolaires d'Ingersheim et environs	SIVU	0	0	1976-06-04	1976-06-04	MEMNB		4	78106	1	CBUDG	0	0	0	 	0	 	M.	Daniel	SCHOEPFF	COSEC 	15 Route de Turckheim		68040 INGERSHEIM	    	    	sacsie@gmail.com					 	    	    	
44 - Grand Est	68 - Haut-Rhin	2 - Colmar-Ribeauvillé	216801753 - Lapoutroie	256800244	SI d'intérêt agricole du canton de Lapoutroie	SIVU	0	0	1955-07-05	1955-07-05	MEMNB		5	9705	1	CBUDG	0	0	0		0		M.	Jean-Charles	ANCEL	Mairie 	39 Rue du Général Dufieux		68650 LAPOUTROIE	    	    	mairie-du-bonhomme@wanadoo.fr					 	    	    	
44 - Grand Est	68 - Haut-Rhin	2 - Colmar-Ribeauvillé	216802041 - Metzeral	256800269	SI de l'église de l'Emm de Metzeral - Sondernach	SIVU	0	0	1927-06-28	1927-06-28	MEMNB		2	1665	1	CBUDG	0	0	0		0		Mme	Denise	BUHL	Mairie	Place de la Mairie		68380 METZERAL	    	    	metzeral@wanadoo.fr					 	    	    	
44 - Grand Est	68 - Haut-Rhin	2 - Colmar-Ribeauvillé	216803163 - Soultzbach-les-Bains	256800293	SI des eaux de Soultzbach-les-Bains - Wihr-au-Val	SIVU	0	0	1955-12-27	1955-12-27	MEMNB		2	2000	1	CBUDG	0	0	0		0		M.	Gabriel	BURGARD	Mairie 	1 Grand'Rue		68230 SOULTZBACH-LES-BAINS	    	    	mairie@soultzbach.com					 	    	    	
44 - Grand Est	68 - Haut-Rhin	2 - Colmar-Ribeauvillé	216802314 - Neuf-Brisach	256800327	SIAEP de Balgau - Fessenheim - Nambsheim	SIVU	0	0	1952-04-12	1952-04-12	MEMNB		3	3903	1	CBUDG	0	0	0	 	0	 	M.	Eric	SCHWEIN		2 Rue Salin de Niar		68600 Neuf-Brisach	    	    	bfn@fessenheim.fr					 	    	    	
44 - Grand Est	68 - Haut-Rhin	2 - Colmar-Ribeauvillé	216802090 - Mittelwihr	256800368	SI du Parc des Sports de Mittelwihr et environs	SIVU	0	0	1953-06-04	1953-06-04	MEMNB		4	3190	3	CBUDG	0	0	0	 	0	 	M.	Alain	KLEINDIENST	Mairie de Mittelwihr	Route du Vin		68630 MITTELWIHR	    	    						 	    	    	
44 - Grand Est	68 - Haut-Rhin	6 - Thann-Guebwiller	216802033 - Merxheim	256800475	SIAEP d'Ensisheim Bollwiller et environs   	SIVU	0	0	1927-07-20	1927-07-20	AUTR	Le nombre de sièges résulte des statuts	9	24029	1	CBUDG	0	0	0		0		M.	Michel	HABIG		30 Rue de Réguisheim		68500 MERXHEIM	03 89 76 90 84	03 89 74 72 87	siaep-ebe@wanadoo.fr					 	    	03 89 74 72 87	
44 - Grand Est	68 - Haut-Rhin	2 - Colmar-Ribeauvillé	216803650 - Wettolsheim	256800525	SI forestier du massif des châteaux	SIVU	0	0	1955-09-29	1955-09-29	MEMNB		6	81700	1	CBUDG	0	0	0		0		M.	Edouard	LEIBER	Mairie	4 Place du Général de Gaulle		68920 WETTOLSHEIM	    	    	mairie.wettolsheim@wanadoo.fr					 	    	    	
44 - Grand Est	68 - Haut-Rhin	6 - Thann-Guebwiller	216801159 - Guewenheim	256800558	SI d'assainissement de Lauw, Sentheim et Guewenheim	SIVU	0	0	1977-01-26	1977-01-26	MEMNB		3	3877	1	CBUDG	0	0	0		0		M.	Francis	MARANZANA		21 Rue de la Doller		68116 GUEWENHEIM	    	    	sialsg@numericable.fr					 	    	    	
44 - Grand Est	68 - Haut-Rhin	6 - Thann-Guebwiller	200053478 - Aspach-Michelbach	256800582	Syndicat scolaire de la petite Doller des communes d'Aspach-le-Bas, Schweighouse-Thann, Aspach-Michelbach	SIVU	0	0	1975-06-17	1975-06-17	MEMNB		3	3901	5	CBUDG	0	0	0	 	0	 	Mme	Annie	DELTATTO		2 Place de Rochetoirin		68700 ASPACH-MICHELBACH	    	    						 	    	    	
44 - Grand Est	68 - Haut-Rhin	6 - Thann-Guebwiller	216800607 - Burnhaupt-le-Haut	256800590	SI de la maison forestière de Burnhaupt-le-Haut	SIVU	0	0	1956-12-15	1956-12-15	MEMNB		6	7593	1	CBUDG	0	0	0		0		M.	Joseph	SCHNOEBELEN	Mairie	1 Place de la Mairie		68520 BURNHAUPT-LE-HAUT	    	    	mairie.burnhaupt-haut@tv-com.net					 	    	    	
44 - Grand Est	68 - Haut-Rhin	4 - Mulhouse	216803759 - Wittelsheim	256800616	SI scolaire du secteur de Wittelsheim	SIVU	0	0	1970-01-09	1970-01-09	AUTR	Le nombre de sièges résulte des statuts	3	18326	2	CBUDG	0	0	0		0		M.	Denis	ZIEGLER	Mairie	Rue d'Ensisheim		68310 WITTELSHEIM	    	    	cecile.bisantz@mairie-wittelsheim.fr					 	    	    	
44 - Grand Est	68 - Haut-Rhin	6 - Thann-Guebwiller	216801670 - Kirchberg	256800624	SI de Kirchberg - Wegscheid	SIVU	0	0	1978-06-16	1978-06-16	MEMNB		2	1058	1	CBUDG	0	0	0		0		M.	Cédric	GARNIER	Mairie	12 Rue du Moulin		68290 KIRCHBERG	    	    	mairie.kirchberg@tv-com.net					 	    	    	
44 - Grand Est	68 - Haut-Rhin	6 - Thann-Guebwiller	216802397 - Oberbruck	256800632	SI de la  maison forestière d'Oberbruck   	SIVU	0	0	1956-12-15	1956-12-15	MEMNB		6	6120	1	CBUDG	0	0	0		0		M.	Jacques	BEHRA	Mairie	8 Place de la Mairie		68290 OBERBRUCK	    	    	mairie.oberbruck@tv-com.net					 	    	    	
44 - Grand Est	68 - Haut-Rhin	6 - Thann-Guebwiller	216802397 - Oberbruck	256800657	SIAEP de Rimbach - Oberbruck	SIVU	0	0	1954-12-04	1954-12-04	MEMNB		2	849	1	CBUDG	0	0	0	 	0	 	M.	Hubert	BEHRA	Mairie	8 Place de la Mairie		68290 OBERBRUCK	    	    	mairie.oberbruck@tv-com.net		Mairie d'Oberbruck	8 place de la mairie		68290 OBERBRUCK	    	    	
44 - Grand Est	68 - Haut-Rhin	6 - Thann-Guebwiller	216801803 - Leimbach	256800681	SI scolaire de Leimbach - Rammersmatt	SIVU	0	0	1978-07-17	1978-07-17	POPUL		2	1186	4	CBUDG	0	0	0	 	0	 	Mme	Christelle	CLAERR	Mairie 	Place du Général de Gaulle		68800 LEIMBACH	    	    	sislr68800@gmail.fr		Mairie de LEIMBACH			 	03 89 37 05 32	03 89 37 32 88	
44 - Grand Est	68 - Haut-Rhin	1 - Altkirch	200055713 - Spechbach	256800715	SI scolaire de Saint-Bernard, Spechbach-le-Bas et Spechbach-le-Haut	SIVU	0	0	1975-07-15	1975-07-15	MEMNB		2	2039	2	CBUDG	0	0	0	 	0	 	Mme	Régine	FONNE	Mairie	41 Rue de Thann		68720 SPECHBACH-LE-HAUT	    	    	sias.stbern-spech@wanadoo.fr		41 rue de Thann			68720 SPECHBACH LE HAUT	    	    	
44 - Grand Est	68 - Haut-Rhin	1 - Altkirch	216800045 - Altkirch	256800731	SI pour les affaires scolaires d'Altkirch	SIVU	0	0	1966-07-13	1966-07-13	MEMNB		17	14511	3	CBUDG	0	0	0	 	0	 	M.	Joseph-Maurice	WISS	Mairie	5 Place de la République	BP 1011	68134 ALTKIRCH	    	    	secretariat.general@mairie-altkirch.fr		Mairie d'Altkirch	5 Place de la République	BP1011	68134 ALTKIRCH	    	    	
44 - Grand Est	68 - Haut-Rhin	1 - Altkirch	216803361 - Traubach-le-Bas	256800772	SI scolaire du Hohburg	SIVU	0	0	1976-09-15	1976-09-15	MEMNB		6	2029	3	CBUDG	0	0	0	 	0	 	M.	Emmanuel	SCHACHERER		2 Rue du Stade		68210 TRAUBACH-LE-BAS	    	    	sis.traubach@orange.fr		2 rue du Stade			68210 TRAUBACH LE HAUT	    	    	
44 - Grand Est	68 - Haut-Rhin	1 - Altkirch	216803361 - Traubach-le-Bas	256800806	SIAEP de Traubach et environs	SIVU	0	0	1954-01-04	1954-01-04	MEMNB		4	1849	1	CBUDG	0	0	0	 	0	 	M.	Francis	ROBISCHUNG		2 Rue du Stade		68210 TRAUBACH-LE-BAS	    	    	syndicateau.traubach@wanadoo.fr					 	    	    	
44 - Grand Est	68 - Haut-Rhin	1 - Altkirch	216800508 - Bréchaumont	256800814	SIAEP de Bréchaumont et environs	SIVU	0	0	1961-10-19	1961-10-19	MEMNB		7	1542	1	CBUDG	0	0	0	 	0	 	M.	Philippe	TROMMENSCHLAGER	Mairie	5 Rue de l'Église		68210 BRECHAUMONT	    	    	mairie.brechaumont@gmail.com		Mairie de Bréchaumont	5 rue de l'Eglise		68210 BRECHAUMONT	    	    	
44 - Grand Est	68 - Haut-Rhin	1 - Altkirch	200055580 - Bernwiller	256800822	SIAEP de Balschwiller et environs	SIVU	0	0	1956-08-08	1956-08-08	MEMNB		10	5586	1	CBUDG	0	0	0		0		M.	Eric	BRINGEL	Mairie	2 Rue de l'École		68210 AMMERTZWILLER	    	    	siaep.ammertzwiller@wanadoo.fr					 	    	    	
